0,1,2,3,4
Separated/housesets/house16/house_16.11.obj,cubist,house,3,4
Separated/housesets/house16/house_16.12.obj,cubist,house,2,2
Separated/housesets/house16/house_16.13.obj,cubist,house,2,2
Separated/housesets/house16/house_16.14.obj,cubist,house,2,3
Separated/housesets/house16/house_16.15.obj,cubist,house,2,3
Separated/housesets/house16/house_16.16.obj,cubist,house,2,3
Separated/housesets/house16/house_16.17.obj,cubist,house,2,2
Separated/housesets/house16/house_16.18.obj,cubist,house,1,1
Separated/housesets/house16/house_16.19.obj,cubist,house,1,2
Separated/housesets/house16/house_16.20.obj,cubist,house,2,1
Separated/housesets/house16/house_16.21.obj,cubist,house,2,1
Separated/housesets/house16/house_16.22.obj,cubist,house,2,2
Separated/housesets/house16/house_16.23.obj,cubist,house,2,2
Separated/housesets/house16/house_16.24.obj,cubist,house,2,1
Separated/housesets/house16/house_16.25.obj,cubist,house,2,1
Separated/housesets/house16/house_16.26.obj,cubist,house,1,1
Separated/housesets/house16/house_16.27.obj,cubist,house,1,1
Separated/housesets/house16/house_16.28.obj,cubist,house,2,2
Separated/housesets/house16/house_16.29.obj,cubist,house,3,2
Separated/housesets/house16/house_16.30.obj,cubist,house,2,2
,,,,
Separated/housesets/house17/house_17.1.obj,cubist,house,4,2
Separated/housesets/house17/house_17.2.obj,cubist,house,4,2
Separated/housesets/house17/house_17.3.obj,cubist,house,4,3
Separated/housesets/house17/house_17.4.obj,cubist,house,2,4
Separated/housesets/house17/house_17.5.obj,cubist,house,3,4
Separated/housesets/house17/house_17.6.obj,cubist,house,3,3
Separated/housesets/house17/house_17.7.obj,cubist,house,3,3
Separated/housesets/house17/house_17.8.obj,cubist,house,3,3
Separated/housesets/house17/house_17.9.obj,cubist,house,2,3
Separated/housesets/house17/house_17.10.obj,cubist,house,3,3
Separated/housesets/house17/house_17.11.obj,cubist,house,3,3
Separated/housesets/house17/house_17.12.obj,cubist,house,2,3
Separated/housesets/house17/house_17.13.obj,cubist,house,4,4
Separated/housesets/house17/house_17.14.obj,cubist,house,4,4
Separated/housesets/house17/house_17.15.obj,cubist,house,3,4
Separated/housesets/house17/house_17.16.obj,cubist,house,3,4
Separated/housesets/house17/house_17.17.obj,cubist,house,3,4
Separated/housesets/house17/house_17.18.obj,cubist,house,3,4
Separated/housesets/house17/house_17.19.obj,cubist,house,2,3
Separated/housesets/house17/house_17.20.obj,cubist,house,2,3
Separated/housesets/house17/house_17.21.obj,cubist,house,3,4
Separated/housesets/house17/house_17.22.obj,cubist,house,3,5
Separated/housesets/house17/house_17.23.obj,cubist,house,3,5
Separated/housesets/house17/house_17.24.obj,cubist,house,3,5
Separated/housesets/house17/house_17.25.obj,cubist,house,4,5
Separated/housesets/house17/house_17.26.obj,cubist,house,4,5
Separated/housesets/house17/house_17.27.obj,cubist,house,4,5
Separated/housesets/house17/house_17.28.obj,cubist,house,5,5
Separated/housesets/house17/house_17.29.obj,cubist,house,5,5
Separated/housesets/house17/house_17.30.obj,cubist,house,5,5
,,,,
Separated/housesets/house18/house_18.1.obj,cubist,house,2,3
Separated/housesets/house18/house_18.2.obj,cubist,house,2,3
Separated/housesets/house18/house_18.3.obj,cubist,house,3,3
Separated/housesets/house18/house_18.4.obj,cubist,house,3,3
Separated/housesets/house18/house_18.5.obj,cubist,house,3,3
Separated/housesets/house18/house_18.6.obj,cubist,house,2,2
Separated/housesets/house18/house_18.7.obj,cubist,house,2,2
Separated/housesets/house18/house_18.8.obj,cubist,house,2,2
Separated/housesets/house18/house_18.9.obj,cubist,house,2,2
Separated/housesets/house18/house_18.10.obj,cubist,house,1,2
Separated/housesets/house18/house_18.11.obj,cubist,house,1,1
Separated/housesets/house18/house_18.12.obj,cubist,house,1,1
Separated/housesets/house18/house_18.13.obj,cubist,house,2,2
Separated/housesets/house18/house_18.14.obj,cubist,house,2,2
Separated/housesets/house18/house_18.15.obj,cubist,house,2,2
Separated/housesets/house18/house_18.16.obj,cubist,house,2,2
Separated/housesets/house18/house_18.17.obj,cubist,house,2,2
Separated/housesets/house18/house_18.18.obj,cubist,house,2,3
Separated/housesets/house18/house_18.19.obj,cubist,house,2,3
Separated/housesets/house18/house_18.20.obj,cubist,house,2,3
Separated/housesets/house18/house_18.21.obj,cubist,house,2,3
Separated/housesets/house18/house_18.22.obj,cubist,house,2,3
Separated/housesets/house18/house_18.23.obj,cubist,house,2,3
Separated/housesets/house18/house_18.24.obj,cubist,house,2,2
Separated/housesets/house18/house_18.25.obj,cubist,house,2,2
Separated/housesets/house18/house_18.26.obj,cubist,house,2,2
Separated/housesets/house18/house_18.27.obj,cubist,house,2,1
Separated/housesets/house18/house_18.28.obj,cubist,house,2,3
Separated/housesets/house18/house_18.29.obj,cubist,house,3,3
Separated/housesets/house18/house_18.30.obj,cubist,house,3,3
Everything Below are 3 sets of houses rotated 45 degrees normally.,,,,
Separated/housesets/house19/house_19.1.obj,modern,house,2,2
Separated/housesets/house19/house_19.2.obj,modern,house,2,2
Separated/housesets/house19/house_19.3.obj,modern,house,2,2
Separated/housesets/house19/house_19.4.obj,modern,house,2,2
Separated/housesets/house19/house_19.5.obj,modern,house,2,2
Separated/housesets/house19/house_19.6.obj,modern,house,2,2
Separated/housesets/house19/house_19.7.obj,modern,house,2,2
Separated/housesets/house19/house_19.8.obj,modern,house,2,2
Separated/housesets/house19/house_19.9.obj,modern,house,1,1
Separated/housesets/house19/house_19.10.obj,modern,house,1,1
Separated/housesets/house19/house_19.11.obj,modern,house,1,1
Separated/housesets/house19/house_19.12.obj,modern,house,2,2
Separated/housesets/house19/house_19.13.obj,modern,house,2,2
Separated/housesets/house19/house_19.14.obj,modern,house,1,1
Separated/housesets/house19/house_19.15.obj,modern,house,1,1
Separated/housesets/house19/house_19.16.obj,modern,house,1,2
Separated/housesets/house19/house_19.17.obj,modern,house,2,2
Separated/housesets/house19/house_19.18.obj,modern,house,2,2
Separated/housesets/house19/house_19.19.obj,modern,house,3,2
Separated/housesets/house19/house_19.20.obj,modern,house,3,3
Separated/housesets/house19/house_19.21.obj,modern,house,3,3
Separated/housesets/house19/house_19.22.obj,moden,house,3,3
Separated/housesets/house19/house_19.23.obj,modern,house,3,3
Separated/housesets/house19/house_19.24.obj,modern,house,3,4
Separated/housesets/house19/house_19.25.obj,modern,house,3,4
Separated/housesets/house19/house_19.26.obj,modern,house,3,4
Separated/housesets/house19/house_19.27.obj,modern,house,4,5
Separated/housesets/house19/house_19.28.obj,modern,house,4,5
Separated/housesets/house19/house_19.29.obj,modern,house,5,5
Separated/housesets/house19/house_19.30.obj,modern,house,5,5
,,,,
Separated/housesets/house20/house_20.1.obj,modern,house,1,1
Separated/housesets/house20/house_20.2.obj,modern,house,1,1
Separated/housesets/house20/house_20.3.obj,modern,house,1,1
Separated/housesets/house20/house_20.4.obj,modern,house,1,1
Separated/housesets/house20/house_20.5.obj,modern,house,2,1
Separated/housesets/house20/house_20.6.obj,modern,house,2,1
Separated/housesets/house20/house_20.7.obj,modern,house,2,1
Separated/housesets/house20/house_20.8.obj,modern,house,2,2
Separated/housesets/house20/house_20.9.obj,modern,house,2,2
Separated/housesets/house20/house_20.10.obj,modern,house,2,2
Separated/housesets/house20/house_20.11.obj,modern,house,1,1
Separated/housesets/house20/house_20.12.obj,modern,house,1,1
Separated/housesets/house20/house_20.13.obj,modern,house,2,2
Separated/housesets/house20/house_20.14.obj,modern,house,2,2
Separated/housesets/house20/house_20.15.obj,modern,house,2,2
Separated/housesets/house20/house_20.16.obj,modern,house,2,2
Separated/housesets/house20/house_20.17.obj,modern,house,1,1
Separated/housesets/house20/house_20.18.obj,modern,house,3,1
Separated/housesets/house20/house_20.19.obj,modern,house,3,2
Separated/housesets/house20/house_20.20.obj,modern,house,3,2
Separated/housesets/house20/house_20.21.obj,modern,house,3,2
Separated/housesets/house20/house_20.22.obj,modern,house,3,2
Separated/housesets/house20/house_20.23.obj,modern,house,3,3
Separated/housesets/house20/house_20.24.obj,modern,house,3,3
Separated/housesets/house20/house_20.25.obj,modern,house,3,2
Separated/housesets/house20/house_20.26.obj,modern,house,3,2
Separated/housesets/house20/house_20.27.obj,modern,house,3,2
Separated/housesets/house20/house_20.28.obj,modern,house,3,2
Separated/housesets/house20/house_20.29.obj,modern,house,3,3
Separated/housesets/house20/house_20.30.obj,modern,house,3,4
,,,,
Separated/housesets/house21/house_21.1.obj,modern,house,2,1
Separated/housesets/house21/house_21.2.obj,modern,house,2,1
Separated/housesets/house21/house_21.3.obj,modern,house,2,1
Separated/housesets/house21/house_21.4.obj,modern,house,2,2
Separated/housesets/house21/house_21.5.obj,modern,house,2,2
Separated/housesets/house21/house_21.6.obj,modern,house,2,1
Separated/housesets/house21/house_21.7.obj,modern,house,2,2
Separated/housesets/house21/house_21.8.obj,modern,house,2,2
Separated/housesets/house21/house_21.9.obj,modern,house,2,2
Separated/housesets/house21/house_21.10.obj,modern,house,2,2
Separated/housesets/house21/house_21.11.obj,modern,house,2,2
Separated/housesets/house21/house_21.12.obj,modern,house,2,2
Separated/housesets/house21/house_21.13.obj,modern,house,2,2
Separated/housesets/house21/house_21.14.obj,modern,house,2,2
Separated/housesets/house21/house_21.15.obj,modern,house,2,2
Separated/housesets/house21/house_21.16.obj,modern,house,2,3
Separated/housesets/house21/house_21.17.obj,modern,house,2,4
Separated/housesets/house21/house_21.18.obj,modern,house,2,4
Separated/housesets/house21/house_21.19.obj,modern,house,2,3
Separated/housesets/house21/house_21.20.obj,modern,house,4,4
Separated/housesets/house21/house_21.21.obj,modern,house,4,4
Separated/housesets/house21/house_21.22.obj,modern,house,4,4
Separated/housesets/house21/house_21.23.obj,modern,house,3,5
Separated/housesets/house21/house_21.24.obj,modern,house,2,5
Separated/housesets/house21/house_21.25.obj,modern,house,2,5
Separated/housesets/house21/house_21.26.obj,modern,house,2,5
Separated/housesets/house21/house_21.27.obj,modern,house,2,4
Separated/housesets/house21/house_21.28.obj,modern,house,2,4
Separated/housesets/house21/house_21.29.obj,modern,house,2,4
Separated/housesets/house21/house_21.30.obj,modern,house,2,4
Separated/columnsets/set1/column_1.1.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.2.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.3.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.4.obj,baroque,Column,5,5
Separated/columnsets/set1/column_1.5.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.6.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.7.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.8.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.9.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.10.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.11.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.12.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.13.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.14.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.15.obj,baroque,Column,5,4
Separated/columnsets/set1/column_1.16.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.17.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.18.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.19.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.20.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.21.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.22.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.23.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.24.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.25.obj,baroque,Column,#,#
Separated/columnsets/set1/column_1.26.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.27.obj,baroque,Column,4,4
Separated/columnsets/set1/column_1.28.obj,baroque,Column,3,3
Separated/columnsets/set1/column_1.29.obj,baroque,Column,3,3
Separated/columnsets/set1/column_1.30.obj,baroque,Column,3,3
,,,,
Separated/columnsets/set2/column_2.1.obj,modern,Column,5,5
Separated/columnsets/set2/column_2.2.obj,modern,Column,5,5
Separated/columnsets/set2/column_2.3.obj,modern,Column,4,4
Separated/columnsets/set2/column_2.4.obj,modern,Column,4,4
Separated/columnsets/set2/column_2.5.obj,modern,Column,3,3
Separated/columnsets/set2/column_2.6.obj,modern,Column,3,3
Separated/columnsets/set2/column_2.7.obj,modern,Column,5,4
Separated/columnsets/set2/column_2.8.obj,modern,Column,5,5
Separated/columnsets/set2/column_2.9.obj,modern,Column,5,5
Separated/columnsets/set2/column_2.10.obj,modern,Column,3,5
Separated/columnsets/set2/column_2.11.obj,modern,Column,4,4
Separated/columnsets/set2/column_2.12.obj,modern,Column,4,5
Separated/columnsets/set2/column_2.13.obj,modern,Column,3,5
Separated/columnsets/set2/column_2.14.obj,modern,Column,3,5
Separated/columnsets/set2/column_2.15.obj,modern,Column,3,5
Separated/columnsets/set2/column_2.16.obj,modern,Column,3,4
Separated/columnsets/set2/column_2.17.obj,modern,Column,3,4
Separated/columnsets/set2/column_2.18.obj,modern,Column,3,4
Separated/columnsets/set2/column_2.19.obj,modern,Column,3,4
Separated/columnsets/set2/column_2.20.obj,modern,Column,4,3
Separated/columnsets/set2/column_2.21.obj,modern,Column,4,3
Separated/columnsets/set2/column_2.22.obj,modern,Column,4,3
Separated/columnsets/set2/column_2.23.obj,modern,Column,3,4
Separated/columnsets/set2/column_2.24.obj,modern,Column,3,4
Separated/columnsets/set2/column_2.25.obj,modern,Column,3,4
Separated/columnsets/set2/column_2.26.obj,modern,Column,3,4
Separated/columnsets/set2/column_2.27.obj,modern,Column,2,4
Separated/columnsets/set2/column_2.28.obj,modern,Column,2,4
Separated/columnsets/set2/column_2.29.obj,modern,Column,3,4
Separated/columnsets/set2/column_2.30.obj,modern,Column,3,4
,,,,
Separated/columnsets/set3/column_3.1.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.2.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.3.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.4.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.5.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.6.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.7.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.8.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.9.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.10.obj,modern,Column,5,4
Separated/columnsets/set3/column_.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.12.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.13.obj,modern,Column,5,4
Separated/columnsets/set3/column_3.14.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.15.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.16.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.17.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.18.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.19.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.20.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.21.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.22.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.23.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.24.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.25.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.26.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.27.obj,modern,Column,5,3
Separated/columnsets/set3/column_3.28.obj,modern,Column,4,3
Separated/columnsets/set3/column_3.29.obj,modern,Column,4,3
Separated/columnsets/set3/column_3.30.obj,modern,Column,4,3
,,,,
Separated/columnsets/set4/column_4.1.obj,modern,Column,5,3
Separated/columnsets/set4/column_4.2.obj,modern,Column,5,3
Separated/columnsets/set4/column_4.3.obj,modern,Column,5,3
Separated/columnsets/set4/column_4.4.obj,modern,Column,4,3
Separated/columnsets/set4/column_4.5.obj,modern,Column,4,3
Separated/columnsets/set4/column_4.6.obj,modern,Column,4,2
Separated/columnsets/set4/column_4.7.obj,modern,Column,4,2
Separated/columnsets/set4/column_4.8.obj,modern,Column,4,3
Separated/columnsets/set4/column_4.9.obj,modern,Column,4,2
Separated/columnsets/set4/column_4.10.obj,modern,Column,4,2
Separated/columnsets/set4/column_4.11.obj,modern,Column,4,2
Separated/columnsets/set4/column_4.12.obj,modern,Column,4,3
Separated/columnsets/set4/column_4.13.obj,modern,Column,4,2
Separated/columnsets/set4/column_4.14.obj,modern,Column,4,2
Separated/columnsets/set4/column_4.15.obj,modern,Column,3,2
Separated/columnsets/set4/column_4.16.obj,modern,Column,2,2
Separated/columnsets/set4/column_4.17.obj,modern,Column,2,2
Separated/columnsets/set4/column_4.18.obj,modern,Column,2,2
Separated/columnsets/set4/column_4.19.obj,modern,Column,2,2
Separated/columnsets/set4/column_4.20.obj,modern,Column,2,2
Separated/columnsets/set4/column_4.21.obj,modern,Column,3,2
Separated/columnsets/set4/column_4.22.obj,modern,Column,3,2
Separated/columnsets/set4/column_4.23.obj,modern,Column,3,2
Separated/columnsets/set4/column_4.24.obj,modern,Column,3,2
Separated/columnsets/set4/column_4.25.obj,modern,Column,2,3
Separated/columnsets/set4/column_4.26.obj,modern,Column,3,2
Separated/columnsets/set4/column_4.27.obj,modern,Column,2,3
Separated/columnsets/set4/column_4.28.obj,modern,Column,2,3
Separated/columnsets/set4/column_4.29.obj,modern,Column,2,3
Separated/columnsets/set4/column_4.30.obj,modern,Column,2,3
,,,,
Separated/columnsets/set5/column_5.1.obj,cubist,Column,5,2
Separated/columnsets/set5/column_5.2.obj,cubist,Column,4,2
Separated/columnsets/set5/column_5.3.obj,cubist,Column,4,3
Separated/columnsets/set5/column_5.4.obj,cubist,Column,4,3
Separated/columnsets/set5/column_5.5.obj,cubist,Column,4,3
Separated/columnsets/set5/column_5.6.obj,cubist,Column,4,3
Separated/columnsets/set5/column_5.7.obj,cubist,Column,4,4
Separated/columnsets/set5/column_5.8.obj,cubist,Column,4,4
Separated/columnsets/set5/column_5.9.obj,cubist,Column,4,4
Separated/columnsets/set5/column_5.10.obj,cubist,Column,4,4
Separated/columnsets/set5/column_5.11.obj,cubist,Column,3,4
Separated/columnsets/set5/column_5.12.obj,cubist,Column,4,3
Separated/columnsets/set5/column_5.13.obj,cubist,Column,4,4
Separated/columnsets/set5/column_5.14.obj,cubist,Column,4,4
Separated/columnsets/set5/column_5.15.obj,cubist,Column,4,4
Separated/columnsets/set5/column_5.16.obj,cubist,Column,4,4
Separated/columnsets/set5/column_5.17.obj,cubist,Column,4,4
Separated/columnsets/set5/column_5.18.obj,cubist,Column,5,4
Separated/columnsets/set5/column_5.19.obj,cubist,Column,5,4
Separated/columnsets/set5/column_5.20.obj,cubist,Column,5,4
Separated/columnsets/set5/column_5.21.obj,cubist,Column,5,4
Separated/columnsets/set5/column_5.22.obj,cubist,Column,4,4
Separated/columnsets/set5/column_5.23.obj,cubist,Column,5,4
Separated/columnsets/set5/column_5.24.obj,cubist,Column,5,4
Separated/columnsets/set5/column_5.25.obj,cubist,Column,5,5
Separated/columnsets/set5/column_5.26.obj,cubist,Column,5,5
Separated/columnsets/set5/column_5.27.obj,cubist,Column,5,5
Separated/columnsets/set5/column_5.28.obj,cubist,Column,5,5
Separated/columnsets/set5/column_5.29.obj,cubist,Column,5,5
Separated/columnsets/set5/column_5.30.obj,cubist,Column,5,5
,,Column,,
Separated/columnsets/set6/column_6.1.obj,cubist,Column,4,3
Separated/columnsets/set6/column_6.2.obj,cubist,Column,5,4
Separated/columnsets/set6/column_6.3.obj,cubist,Column,5,3
Separated/columnsets/set6/column_6.4.obj,cubist,Column,5,3
Separated/columnsets/set6/column_6.5.obj,cubist,Column,5,3
Separated/columnsets/set6/column_6.6.obj,cubist,Column,4,3
Separated/columnsets/set6/column_6.7.obj,cubist,Column,4,3
Separated/columnsets/set6/column_6.8.obj,cubist,Column,4,3
Separated/columnsets/set6/column_6.9.obj,cubist,Column,4,2
Separated/columnsets/set6/column_6.10.obj,cubist,Column,4,3
Separated/columnsets/set6/column_6.11.obj,cubist,Column,5,2
Separated/columnsets/set6/column_6.12.obj,cubist,Column,5,2
Separated/columnsets/set6/column_6.13.obj,cubist,Column,5,3
Separated/columnsets/set6/column_6.14.obj,cubist,Column,5,3
Separated/columnsets/set6/column_6.15.obj,cubist,Column,5,4
Separated/columnsets/set6/column_6.16.obj,cubist,Column,5,4
Separated/columnsets/set6/column_6.17.obj,cubist,Column,5,5
Separated/columnsets/set6/column_6.18.obj,cubist,Column,5,4
Separated/columnsets/set6/column_6.19.obj,cubist,Column,5,4
Separated/columnsets/set6/column_6.20.obj,cubist,Column,5,4
Separated/columnsets/set6/column_6.21.obj,cubist,Column,4,4
Separated/columnsets/set6/column_6.22.obj,cubist,Column,4,4
Separated/columnsets/set6/column_6.23.obj,cubist,Column,3,4
Separated/columnsets/set6/column_6.24.obj,cubist,Column,5,4
Separated/columnsets/set6/column_6.25.obj,cubist,Column,4,4
Separated/columnsets/set6/column_6.26.obj,cubist,Column,4,4
Separated/columnsets/set6/column_6.27.obj,cubist,Column,4,4
Separated/columnsets/set6/column_6.28.obj,cubist,Column,4,4
Separated/columnsets/set6/column_6.29.obj,cubist,Column,4,4
Separated/columnsets/set6/column_6.30.obj,cubist,Column,4,4
,,,,
Separated/columnsets/set7/column_7.1.obj,cubist,Column,3,2
Separated/columnsets/set7/column_7.2.obj,cubist,Column,4,1
Separated/columnsets/set7/column_7.3.obj,cubist,Column,5,1
Separated/columnsets/set7/column_7.4.obj,cubist,Column,5,1
Separated/columnsets/set7/column_7.5.obj,cubist,Column,4,1
Separated/columnsets/set7/column_7.6.obj,cubist,Column,5,2
Separated/columnsets/set7/column_7.7.obj,cubist,Column,5,3
Separated/columnsets/set7/column_7.8.obj,cubist,Column,4,3
Separated/columnsets/set7/column_7.9.obj,cubist,Column,4,3
Separated/columnsets/set7/column_7.10.obj,cubist,Column,4,3
Separated/columnsets/set7/column_7.11.obj,cubist,Column,4,3
Separated/columnsets/set7/column_7.12.obj,cubist,Column,4,3
Separated/columnsets/set7/column_7.13.obj,cubist,Column,4,3
Separated/columnsets/set7/column_7.14.obj,cubist,Column,4,3
Separated/columnsets/set7/column_7.15.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.16.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.17.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.18.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.19.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.20.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.21.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.22.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.23.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.24.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.25.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.26.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.27.obj,cubist,Column,4,4
Separated/columnsets/set7/column_7.28.obj,cubist,Column,5,5
Separated/columnsets/set7/column_7.29.obj,cubist,Column,5,5
Separated/columnsets/set7/column_7.30.obj,cubist,Column,5,5
,,,,
Separated/columnsets/set8/column_8.1.obj,cubist,Column,5,3
Separated/columnsets/set8/column_8.2.obj,cubist,Column,3,3
Separated/columnsets/set8/column_8.3.obj,cubist,Column,3,3
Separated/columnsets/set8/column_8.4.obj,cubist,Column,4,2
Separated/columnsets/set8/column_8.5.obj,cubist,Column,3,3
Separated/columnsets/set8/column_8.6.obj,cubist,Column,3,3
Separated/columnsets/set8/column_8.7.obj,cubist,Column,3,3
Separated/columnsets/set8/column_8.8.obj,cubist,Column,3,3
Separated/columnsets/set8/column_8.9.obj,cubist,Column,3,4
Separated/columnsets/set8/column_8.10.obj,cubist,Column,4,3
Separated/columnsets/set8/column_8.11.obj,cubist,Column,3,3
Separated/columnsets/set8/column_8.12.obj,cubist,Column,3,3
Separated/columnsets/set8/column_8.13.obj,cubist,Column,4,2
Separated/columnsets/set8/column_8.14.obj,cubist,Column,4,2
Separated/columnsets/set8/column_8.15.obj,cubist,Column,4,2
Separated/columnsets/set8/column_8.16.obj,cubist,Column,4,2
Separated/columnsets/set8/column_8.17.obj,cubist,Column,4,2
Separated/columnsets/set8/column_8.18.obj,cubist,Column,4,2
Separated/columnsets/set8/column_8.19.obj,cubist,Column,4,2
Separated/columnsets/set8/column_8.20.obj,cubist,Column,4,2
Separated/columnsets/set8/column_8.21.obj,cubist,Column,3,2
Separated/columnsets/set8/column_8.22.obj,cubist,Column,4,2
Separated/columnsets/set8/column_8.23.obj,cubist,Column,4,1
Separated/columnsets/set8/column_8.24.obj,cubist,Column,3,1
Separated/columnsets/set8/column_8.25.obj,cubist,Column,3,1
Separated/columnsets/set8/column_8.26.obj,cubist,Column,3,3
Separated/columnsets/set8/column_8.27.obj,cubist,Column,4,1
Separated/columnsets/set8/column_8.28.obj,cubist,Column,5,1
Separated/columnsets/set8/column_8.29.obj,cubist,Column,5,1
Separated/columnsets/set8/column_8.30.obj,cubist,Column,4,1
,,,,
Separated/columnsets/set9/column_9.1.obj,cubist,Column,5,3
Separated/columnsets/set9/column_9.2.obj,cubist,Column,5,3
Separated/columnsets/set9/column_9.3.obj,cubist,Column,5,2
Separated/columnsets/set9/column_9.4.obj,cubist,Column,5,3
Separated/columnsets/set9/column_9.5.obj,cubist,Column,4,2
Separated/columnsets/set9/column_9.6.obj,cubist,Column,4,2
Separated/columnsets/set9/column_9.7.obj,cubist,Column,4,2
Separated/columnsets/set9/column_9.8.obj,cubist,Column,4,2
Separated/columnsets/set9/column_9.9.obj,cubist,Column,4,3
Separated/columnsets/set9/column_9.10.obj,cubist,Column,4,2
Separated/columnsets/set9/column_9.11.obj,cubist,Column,4,2
Separated/columnsets/set9/column_9.12.obj,cubist,Column,4,2
Separated/columnsets/set9/column_9.13.obj,cubist,Column,4,2
Separated/columnsets/set9/column_9.14.obj,cubist,Column,4,2
Separated/columnsets/set9/column_9.15.obj,cubist,Column,4,1
Separated/columnsets/set9/column_9.16.obj,cubist,,4,1
Separated/columnsets/set9/column_9.17.obj,cubist,Column,4,1
Separated/columnsets/set9/column_9.18.obj,cubist,Column,4,1
Separated/columnsets/set9/column_9.19.obj,cubist,Column,4,1
Separated/columnsets/set9/column_9.20.obj,cubist,Column,4,1
Separated/columnsets/set9/column_9.21.obj,cubist,Column,4,1
Separated/columnsets/set9/column_9.22.obj,cubist,Column,3,1
Separated/columnsets/set9/column_9.23.obj,cubist,Column,3,1
Separated/columnsets/set9/column_9.24.obj,cubist,Column,3,1
Separated/columnsets/set9/column_9.25.obj,cubist,Column,3,1
Separated/columnsets/set9/column_9.26.obj,cubist,Column,2,1
Separated/columnsets/set9/column_9.27.obj,cubist,Column,2,1
Separated/columnsets/set9/column_9.28.obj,cubist,Column,2,1
Separated/columnsets/set9/column_9.29.obj,cubist,Column,2,1
Separated/columnsets/set9/column_9.30.obj,cubist,Column,2,1
,,,,
Separated/columnsets/set10/column_10.1.obj,baroque,Column,4,4
Separated/columnsets/set10/column_10.2.obj,baroque,,4,4
Separated/columnsets/set10/column_10.3.obj,baroque,Column,4,4
Separated/columnsets/set10/column_10.4.obj,baroque,Column,4,4
Separated/columnsets/set10/column_10.5.obj,baroque,Column,4,4
Separated/columnsets/set10/column_10.6.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.7.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.8.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.9.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.10.obj,baroque,Column,3,4
